	start	end
5843	76401.900083	76498.699917
5762	68586.000083	68682.799917
5661	58808.900083	58905.749917
5671	59777.000083	59873.799917
5708	63358.800083	63455.599917
5906	82456.800083	82553.349917
5648	57550.500083	57647.299917
5866	78610.450083	78706.449917
5678	60454.600083	60551.399917
5882	80143.950083	80239.649917
5955	87195.900083	87292.699917
5974	89034.950083	89131.749917
5973	88938.150083	89034.949917
5744	66843.600083	66940.399917
5904	82263.700083	82360.249917
5701	62681.200083	62777.999917
5719	64423.600083	64520.399917
5696	62197.050083	62293.899917
5893	81201.650083	81298.199917
5774	69747.600083	69844.399917
5721	64617.200083	64713.999917
5997	91261.600083	91358.399917
5637	56485.700083	56582.499917
5815	73693.650083	73790.149917
5979	89518.950083	89615.749917
5645	57260.100083	57356.899917
5737	66166.000083	66262.799917
5886	80526.750083	80622.449917
5943	86034.200083	86130.999917
5694	62003.400083	62100.199917
5999	91455.200083	91551.999917
5935	85259.800083	85356.599917
5773	69650.800083	69747.599917
5712	63746.000083	63842.799917
5649	57647.300083	57744.099917
6018	93294.400083	93391.199917
5911	82939.550083	83036.099917
5726	65101.200083	65197.999917
5822	74369.500083	74466.149917
5800	72246.850083	72343.199917
6012	92713.600083	92810.399917
5829	75046.550083	75143.399917
5898	81684.400083	81780.949917
5788	71096.600083	71192.049917
5939	85647.000083	85743.799917
5928	84582.200083	84678.999917
6019	93391.200083	93487.999917
5914	83229.200083	83325.699917
5887	80622.450083	80718.949917
5777	70037.550083	70133.949917
5686	61229.000083	61325.799917
5818	73983.250083	74079.949917
5824	74562.750083	74659.249917
5948	86518.200083	86614.999917
5992	90777.600083	90874.399917
5878	79761.150083	79856.849917
5920	83808.350083	83904.899917
5975	89131.750083	89228.549917
5674	60067.400083	60164.199917
6010	92520.000083	92616.799917
5903	82167.150083	82263.699917
5969	88551.100083	88647.749917
5927	84485.400083	84582.199917
5652	57937.700083	58034.499917
6028	94262.400083	94359.199917
5753	67714.800083	67811.599917
5910	82843.000083	82939.549917
5946	86324.600083	86421.399917
5888	80718.950083	80815.499917
5856	77652.800083	77748.699917
5932	84969.400083	85066.199917
5921	83904.900083	84001.449917
6027	94165.600083	94262.399917
5644	57163.300083	57260.099917
5646	57356.900083	57453.699917
5791	71382.950083	71478.749917
5780	70326.650083	70422.949917
5775	69844.400083	69941.099917
5684	61035.400083	61132.199917
5868	78802.800083	78898.899917
5981	89712.600083	89809.449917
5728	65294.800083	65391.599917
6007	92229.600083	92326.399917
5682	60841.800083	60938.599917
5789	71192.050083	71287.499917
5697	62293.900083	62390.749917
5877	79665.450083	79761.149917
5733	65778.800083	65875.599917
5650	57744.100083	57840.899917
5801	72343.200083	72439.549917
5639	56679.300083	56776.099917
5663	59002.550083	59099.399917
5901	81974.050083	82070.599917
5885	80431.050083	80526.749917
6021	93584.800083	93681.599917
5688	61422.600083	61519.399917
5861	78129.900083	78225.649917
5980	89615.750083	89712.599917
5936	85356.600083	85453.399917
5807	72921.750083	73018.149917
5763	68682.800083	68779.599917
5673	59970.600083	60067.399917
5915	83325.700083	83422.249917
5739	66359.600083	66456.399917
5814	73597.050083	73693.649917
6206	111239.750083	111334.399917
6369	126664.450083	126759.099917
6380	127705.600083	127800.249917
6106	101772.750083	101867.449917
6052	96585.600083	96682.399917
6294	119565.700083	119660.349917
6373	127043.050083	127137.699917
6343	124203.550083	124298.199917
6162	107074.500083	107169.249917
6208	111429.050083	111523.699917
6123	103382.250083	103476.899917
6234	113888.850083	113983.499917
6124	103476.900083	103571.549917
6114	102530.350083	102625.049917
6116	102719.700083	102814.349917
6362	126001.900083	126096.549917
6076	98908.800083	99005.649917
6151	106032.900083	106127.549917
6221	112658.350083	112752.799917
6297	119849.650083	119944.299917
6317	121742.650083	121837.299917
6143	105275.400083	105370.099917
6400	129598.600083	129693.249917
6131	104139.450083	104234.099917
6045	95908.000083	96004.799917
6130	104044.800083	104139.449917
6356	125434.000083	125528.649917
6128	103855.500083	103950.149917
6268	117104.800083	117199.449917
6298	119944.300083	120038.949917
6364	126191.200083	126285.849917
6325	122499.850083	122594.499917
6315	121553.350083	121647.999917
6034	94843.200083	94939.999917
6270	117294.100083	117388.749917
6094	100636.950083	100731.599917
6323	122310.550083	122405.199917
6144	105370.100083	105464.799917
6261	116442.150083	116536.799917
6202	110861.150083	110955.799917
6100	101204.850083	101299.499917
6351	124960.750083	125055.399917
6219	112469.800083	112564.049917
6391	128746.750083	128841.399917
6327	122689.150083	122783.799917
6062	97553.600083	97650.399917
6252	115589.850083	115684.549917
6403	129882.550083	129977.199917
6036	95036.800083	95133.599917
6175	108305.250083	108399.949917
6275	117767.350083	117861.999917
6111	102246.250083	102340.949917
6179	108684.050083	108778.749917
6284	118619.200083	118713.849917
6133	104328.750083	104423.399917
6230	113510.200083	113604.899917
6288	118997.800083	119092.449917
6068	98134.400083	98231.199917
6126	103666.200083	103760.849917
6334	123351.700083	123446.349917
6296	119755.000083	119849.649917
6145	105464.800083	105559.499917
6160	106885.000083	106979.749917
6322	122215.900083	122310.549917
6033	94746.400083	94843.199917
6425	131964.850083	132059.499917
6292	119376.400083	119471.049917
6265	116820.850083	116915.499917
6156	106506.150083	106600.799917
6243	114737.650083	114832.299917
6075	98812.000083	98908.799917
6422	131680.900083	131775.549917
6214	111996.950083	112091.599917
6357	125528.650083	125623.299917
6428	132248.800083	132343.449917
6154	106316.850083	106411.499917
6379	127610.950083	127705.599917
6177	108494.650083	108589.349917
6210	111618.350083	111712.999917
6200	110671.900083	110766.449917
6182	108968.150083	109062.849917
6174	108210.600083	108305.249917
6410	130545.100083	130639.749917
6073	98618.400083	98715.199917
6319	121931.950083	122026.599917
6367	126475.150083	126569.799917
6058	97166.400083	97263.199917
6366	126380.500083	126475.149917
6247	115116.350083	115211.049917
6040	95424.000083	95520.799917
6291	119281.750083	119376.399917
6099	101110.200083	101204.849917
6241	114548.350083	114642.999917
6289	119092.450083	119187.099917
6273	117578.050083	117672.699917
6310	121080.100083	121174.749917
6406	130166.500083	130261.149917
6300	120133.600083	120228.249917
6193	110009.450083	110104.099917
6115	102625.050083	102719.699917
6244	114832.300083	114926.949917
6053	96682.400083	96779.199917
6201	110766.450083	110861.149917
6074	98715.200083	98811.999917
6409	130450.450083	130545.099917
6121	103192.950083	103287.599917
6110	102151.550083	102246.249917
6229	113415.500083	113510.199917
6278	118051.300083	118145.949917
6203	110955.800083	111050.449917
6390	128652.100083	128746.749917
6381	127800.250083	127894.899917
6382	127894.900083	127989.549917
6141	105086.000083	105180.699917
6102	101394.150083	101488.799917
6266	116915.500083	117010.149917
6037	95133.600083	95230.399917
6248	115211.050083	115305.749917
6259	116252.750083	116347.449917
6393	128936.050083	129030.699917
6135	104518.050083	104612.699917
6185	109252.200083	109346.849917
6328	122783.800083	122878.449917
6225	113036.800083	113131.499917
6150	105938.250083	106032.899917
6140	104991.300083	105085.999917
6430	132438.100083	132532.749917
6312	121269.400083	121364.049917
6079	99199.300083	99296.149917
6318	121837.300083	121931.949917
6358	125623.300083	125717.949917
6338	123730.300083	123824.949917
6286	118808.500083	118903.149917
6407	130261.150083	130355.799917
6420	131491.600083	131586.249917
6198	110482.700083	110577.349917
6309	120985.450083	121080.099917
6220	112564.050083	112658.349917
6417	131207.650083	131302.299917
6269	117199.450083	117294.099917
6155	106411.500083	106506.149917
6324	122405.200083	122499.849917
6418	131302.300083	131396.949917
6333	123257.050083	123351.699917
6264	116726.200083	116820.849917
6426	132059.500083	132154.149917
6408	130355.800083	130450.449917
6397	129314.650083	129409.299917
6108	101962.150083	102056.849917
6127	103760.850083	103855.499917
6314	121458.700083	121553.349917
6416	131113.000083	131207.649917
6195	110198.750083	110293.399917
6262	116536.800083	116631.499917
6172	108021.300083	108115.949917
6302	120322.900083	120417.549917
6189	109630.850083	109725.499917
6412	130734.400083	130829.049917
6170	107831.950083	107926.649917
6158	106695.500083	106790.249917
6361	125907.250083	126001.899917
6395	129125.350083	129219.999917
6120	103098.300083	103192.949917
6383	127989.550083	128084.199917
6213	111902.300083	111996.949917
6139	104896.650083	104991.299917
6385	128178.850083	128273.499917
6307	120796.150083	120890.799917
6132	104234.100083	104328.749917
6321	122121.250083	122215.899917
6290	119187.100083	119281.749917
6103	101488.800083	101583.449917
6250	115400.450083	115495.149917
6404	129977.200083	130071.849917
6129	103950.150083	104044.799917
6153	106222.200083	106316.849917
6183	109062.850083	109157.549917
6088	100069.050083	100163.699917
6253	115684.550083	115779.249917
6371	126853.750083	126948.399917
6306	120701.500083	120796.149917
6272	117483.400083	117578.049917
6311	121174.750083	121269.399917
6355	125339.350083	125433.999917
6223	112847.450083	112942.099917
6421	131586.250083	131680.899917
6204	111050.450083	111145.099917
6427	132154.150083	132248.799917
6326	122594.500083	122689.149917
6086	99877.000083	99973.799917
6320	122026.600083	122121.249917
6301	120228.250083	120322.899917
6401	129693.250083	129787.899917
6394	129030.700083	129125.349917
6274	117672.700083	117767.349917
6199	110577.350083	110671.899917
6344	124298.200083	124392.849917
6237	114171.200083	114264.399917
6164	107263.900083	107358.599917
6098	101015.550083	101110.199917
6255	115873.950083	115968.649917
6138	104802.000083	104896.649917
6411	130639.750083	130734.399917
6392	128841.400083	128936.049917
6032	94649.600083	94746.399917
6188	109536.200083	109630.849917
6166	107453.250083	107547.899917
6041	95520.800083	95617.599917
6178	108589.350083	108684.049917
6335	123446.350083	123540.999917
6066	97940.800083	98037.599917
6142	105180.700083	105275.399917
6384	128084.200083	128178.849917
6169	107737.300083	107831.949917
6299	120038.950083	120133.599917
6095	100731.600083	100826.249917
6232	113699.550083	113794.199917
6173	108115.950083	108210.599917
6238	114264.400083	114358.999917
6352	125055.400083	125150.049917
6119	103003.650083	103098.299917
6349	124771.450083	124866.099917
6070	98328.000083	98424.799917
6064	97747.200083	97843.999917
6194	110104.100083	110198.749917
6249	115305.750083	115400.449917
6256	115968.650083	116063.349917
6239	114359.000083	114453.699917
6424	131870.200083	131964.849917
6332	123162.400083	123257.049917
6084	99683.400083	99780.199917
6363	126096.550083	126191.199917
6375	127232.350083	127326.999917
6402	129787.900083	129882.549917
6109	102056.850083	102151.549917
6049	96295.200083	96391.999917
6077	99005.650083	99102.499917
6163	107169.250083	107263.899917
6082	99489.800083	99586.599917
6419	131396.950083	131491.599917
6146	105559.500083	105654.199917
6212	111807.650083	111902.299917
6353	125150.050083	125244.699917
6378	127516.300083	127610.949917
6117	102814.350083	102908.999917
6308	120890.800083	120985.449917
6191	109820.150083	109914.799917
6340	123919.600083	124014.249917
6217	112280.900083	112375.399917
6072	98521.600083	98618.399917
6236	114078.150083	114171.199917
6181	108873.450083	108968.149917
6196	110293.400083	110388.049917
6061	97456.800083	97553.599917
6161	106979.750083	107074.499917
6233	113794.200083	113888.849917
6171	107926.650083	108021.299917
6056	96972.800083	97069.599917
6258	116158.050083	116252.749917
6347	124582.150083	124676.799917
6081	99393.000083	99489.799917
6276	117862.000083	117956.649917
6192	109914.800083	110009.449917
6329	122878.450083	122973.099917
6085	99780.200083	99876.999917
6186	109346.850083	109441.549917
6396	129220.000083	129314.649917
6282	118429.900083	118524.549917
6118	102909.000083	103003.649917
6293	119471.050083	119565.699917
6055	96876.000083	96972.799917
6148	105748.900083	105843.599917
6242	114643.000083	114737.649917
6159	106790.250083	106884.999917
6245	114926.950083	115021.649917
6187	109441.550083	109536.199917
6235	113983.500083	114078.149917
6184	109157.550083	109252.199917
6091	100353.000083	100447.649917
6039	95327.200083	95423.999917
6263	116631.500083	116726.199917
6205	111145.100083	111239.749917
6104	101583.450083	101678.099917
6042	95617.600083	95714.399917
6227	113226.150083	113320.849917
6218	112375.400083	112469.799917
6316	121648.000083	121742.649917
6078	99102.500083	99199.299917
6134	104423.400083	104518.049917
6180	108778.750083	108873.449917
6168	107642.600083	107737.299917
6360	125812.600083	125907.249917
6031	94552.800083	94649.599917
6226	113131.500083	113226.149917
6303	120417.550083	120512.199917
6065	97844.000083	97940.799917
6305	120606.850083	120701.499917
6386	128273.500083	128368.149917
6149	105843.600083	105938.249917
6257	116063.350083	116158.049917
6080	99296.150083	99392.999917
6044	95811.200083	95907.999917
6372	126948.400083	127043.049917
6215	112091.600083	112186.249917
6035	94940.000083	95036.799917
6368	126569.800083	126664.449917
6398	129409.300083	129503.949917
6359	125717.950083	125812.599917
6125	103571.550083	103666.199917
6295	119660.350083	119754.999917
6281	118335.250083	118429.899917
6354	125244.700083	125339.349917
6231	113604.900083	113699.549917
6330	122973.100083	123067.749917
6254	115779.250083	115873.949917
6071	98424.800083	98521.599917
6122	103287.600083	103382.249917
6097	100920.900083	101015.549917
6190	109725.500083	109820.149917
6429	132343.450083	132438.099917
6137	104707.350083	104801.999917
6228	113320.850083	113415.499917
6165	107358.600083	107453.249917
6197	110388.050083	110482.699917
6176	108399.950083	108494.649917
6060	97360.000083	97456.799917
6350	124866.100083	124960.749917
6336	123541.000083	123635.649917
6387	128368.150083	128462.799917
6331	123067.750083	123162.399917
6157	106600.800083	106695.499917
6313	121364.050083	121458.699917
6063	97650.400083	97747.199917
6341	124014.250083	124108.899917
6271	117388.750083	117483.399917
6054	96779.200083	96875.999917
6414	130923.700083	131018.349917
6083	99586.600083	99683.399917
6087	99973.800083	100069.049917
6092	100447.650083	100542.299917
6423	131775.550083	131870.199917
6147	105654.200083	105748.899917
6277	117956.650083	118051.299917
6207	111334.400083	111429.049917
6093	100542.300083	100636.949917
6096	100826.250083	100920.899917
6112	102340.950083	102435.649917
6067	98037.600083	98134.399917
6260	116347.450083	116442.149917
6365	126285.850083	126380.499917
6105	101678.100083	101772.749917
6057	97069.600083	97166.399917
6224	112942.100083	113036.799917
6209	111523.700083	111618.349917
6339	123824.950083	123919.599917
6046	96004.800083	96101.599917
6280	118240.600083	118335.249917
6345	124392.850083	124487.499917
6348	124676.800083	124771.449917
6090	100258.350083	100352.999917
6287	118903.150083	118997.799917
6051	96488.800083	96585.599917
6346	124487.500083	124582.149917
6377	127421.650083	127516.299917
6342	124108.900083	124203.549917
6043	95714.400083	95811.199917
6222	112752.800083	112847.449917
6038	95230.400083	95327.199917
6048	96198.400083	96295.199917
6167	107547.900083	107642.599917
6370	126759.100083	126853.749917
6304	120512.200083	120606.849917
6047	96101.600083	96198.399917
6279	118145.950083	118240.599917
6113	102435.650083	102530.349917
6101	101299.500083	101394.149917
6399	129503.950083	129598.599917
6216	112186.250083	112280.899917
6050	96392.000083	96488.799917
6059	97263.200083	97359.999917
6388	128462.800083	128557.449917
6405	130071.850083	130166.499917
6283	118524.550083	118619.199917
6107	101867.450083	101962.149917
6374	127137.700083	127232.349917
6337	123635.650083	123730.299917
6069	98231.200083	98327.999917
